"{{-9.949995996085567, -10.}, 0.}","{{-9.849476692187547, -9.9}, 0.}","{{-9.748931826210393, -9.8}, 0.}","{{-9.648396668272033, -9.7}, 0.}","{{-9.547834486438257, -9.6}, 0.}","{{-9.447289000809278, -9.5}, 0.}","{{-9.346725340740342, -9.4}, 0.}","{{-9.246164726307756, -9.3}, 0.}","{{-9.145592347130007, -9.2}, 0.}","{{-9.044985962509855, -9.1}, 0.}","{{-8.94436454785205, -9.}, 0.}","{{-8.84373729025687, -8.9}, 0.}","{{-8.743084787742717, -8.8}, 0.}","{{-8.642410373860049, -8.7}, 0.}","{{-8.541726548675886, -8.6}, 0.}","{{-8.440981708179175, -8.5}, 0.}","{{-8.340253299070072, -8.4}, 0.}","{{-8.239529173357933, -8.3}, 0.}","{{-8.138754170104837, -8.2}, 0.}","{{-8.038007350766648, -8.1}, 0.}","{{-7.937270902866178, -8.}, 0.}","{{-7.836479556267124, -7.9}, 0.}","{{-7.735641779211712, -7.8}, 0.}","{{-7.6347753012406345, -7.699999999999999}, 0.}","{{-7.533819759349108, -7.6}, 0.}","{{-7.432924608752951, -7.5}, 0.}","{{-7.332023739204543, -7.4}, 0.}","{{-7.231081676184864, -7.3}, 0.}","{{-7.130123563150355, -7.199999999999999}, 0.}","{{-7.029063138962329, -7.1}, 0.}","{{-6.92800715454303, -7.}, 0.}","{{-6.82702770790244, -6.9}, 0.}","{{-6.725995958814196, -6.8}, 0.}","{{-6.624764326906963, -6.699999999999999}, 0.}","{{-6.523651613201005, -6.6}, 0.}","{{-6.4225102345287555, -6.5}, 0.}","{{-6.321197789912666, -6.4}, 0.}","{{-6.219932498373307, -6.3}, 0.}","{{-6.118667994410665, -6.199999999999999}, 0.}","{{-6.017224170530866, -6.1}, 0.}","{{-5.915903981671128, -6.}, 0.}","{{-5.814401116893182, -5.8999999999999995}, 0.}","{{-5.712902102775066, -5.8}, 0.}","{{-5.611307197264818, -5.7}, 0.}","{{-5.50972735332839, -5.6}, 0.}","{{-5.408010192009334, -5.5}, 0.}","{{-5.306393479746692, -5.3999999999999995}, 0.}","{{-5.204508870173486, -5.3}, 0.}","{{-5.102789443455602, -5.199999999999999}, 0.}","{{-5.000823484651062, -5.1}, 0.}","{{-4.898742924171301, -5.}, 0.}","{{-4.796722816719339, -4.8999999999999995}, 0.}","{{-4.694599254400615, -4.8}, 0.}","{{-4.592276768829372, -4.699999999999999}, 0.}","{{-4.489847580305679, -4.6}, 0.}","{{-4.387340805238328, -4.5}, 0.}","{{-4.284699362780414, -4.3999999999999995}, 0.}","{{-4.18200318417142, -4.3}, 0.}","{{-4.079184080710649, -4.199999999999999}, 0.}","{{-3.976192025388941, -4.1}, 0.}","{{-3.8729077273888413, -4.}, 0.}","{{-3.769547330191623, -3.8999999999999995}, 0.}","{{-3.6661454930887785, -3.8}, 0.}","{{-3.5622627700007667, -3.6999999999999993}, 0.}","{{-3.4583518942852534, -3.5999999999999996}, 0.}","{{-3.3542385466200115, -3.5}, 0.}","{{-3.249738686044299, -3.3999999999999995}, 0.}","{{-3.144984157983954, -3.3}, 0.}","{{-3.0399005294570514, -3.1999999999999993}, 0.}","{{-2.9342586380307014, -3.0999999999999996}, 0.}","{{-2.828636880641518, -3.}, 0.}","{{-2.7222187445941395, -2.8999999999999995}, 0.}","{{-2.615428652742176, -2.8}, 0.}","{{-2.5082219538491612, -2.6999999999999993}, 0.}","{{-2.3999944932590527, -2.5999999999999996}, 0.}","{{-2.2912768815307847, -2.5}, 0.}","{{-2.181861293491925, -2.3999999999999995}, 0.}","{{-2.071222400534418, -2.3}, 0.}","{{-1.959769982350197, -2.1999999999999993}, 0.}","{{-1.8467531216348378, -2.0999999999999996}, 0.}","{{-1.7320387420150927, -2.}, 0.}","{{-1.6159179253162623, -1.9000000000000004}, 0.}","{{-1.496905581969949, -1.799999999999999}, 0.}","{{-1.3751843765063498, -1.6999999999999993}, 0.}","{{-1.2494566106162575, -1.5999999999999996}, 0.}","{{-1.1180756017963704, -1.5}, 0.}","{{-0.9798406907089755, -1.4000000000000004}, 0.}","{{-0.8309540547269947, -1.299999999999999}, 0.}","{{-0.663481737018396, -1.1999999999999993}, 0.}","{{-0.45828059119619013, -1.0999999999999996}, 0.}","{{-0.0015705740342756137, -1.}, 0.}","{{-0.0014204540561961426, -0.9000000000000004}, 0.}","{{-0.0013562959571971345, -0.7999999999999989}, 0.}","{{-0.0013056633834001817, -0.6999999999999993}, 0.}","{{-0.0012616979207943592, -0.5999999999999996}, 0.}","{{-0.0012217304763960308, -0.5}, 0.}","{{-0.0011843698332190931, -0.3999999999999986}, 0.}","{{-0.00114876176920173, -0.29999999999999893}, 0.}","{{-0.0011143168581267077, -0.1999999999999993}, 0.}","{{-0.0010805866915837843, -0.09999999999999964}, 0.}","{{0., 0.}, 0.}","{{0.001080586691583785, 0.10000000000000142}, 0.}","{{0.0011143168581267083, 0.20000000000000107}, 0.}","{{0.0011487617692017304, 0.3000000000000007}, 0.}","{{0.0011843698332190938, 0.40000000000000036}, 0.}","{{0.0012217304763960308, 0.5}, 0.}","{{0.0012616979207943598, 0.6000000000000014}, 0.}","{{0.0013056633834001826, 0.7000000000000011}, 0.}","{{0.0013562959571971353, 0.8000000000000007}, 0.}","{{0.0014204540561961426, 0.9000000000000004}, 0.}","{{0.0015705740342756137, 1.}, 0.}","{{0.45828053648378425, 1.1000000000000014}, 0.}","{{0.6634817569134304, 1.200000000000001}, 0.}","{{0.8309539909241033, 1.3000000000000007}, 0.}","{{0.9798406907089755, 1.4000000000000004}, 0.}","{{1.1180756017963704, 1.5}, 0.}","{{1.2494563656891708, 1.6000000000000014}, 0.}","{{1.3751839126751775, 1.700000000000001}, 0.}","{{1.4969054203992334, 1.8000000000000007}, 0.}","{{1.6159179253162623, 1.9000000000000004}, 0.}","{{1.7320387420150927, 2.}, 0.}","{{1.846752655964096, 2.1000000000000014}, 0.}","{{1.9597714469327498, 2.200000000000001}, 0.}","{{2.0712238596247734, 2.3000000000000007}, 0.}","{{2.1818622759655915, 2.4000000000000004}, 0.}","{{2.2912768815307847, 2.5}, 0.}","{{2.399993855139863, 2.6000000000000014}, 0.}","{{2.5082209435082157, 2.700000000000001}, 0.}","{{2.6154292001192583, 2.8000000000000007}, 0.}","{{2.722218188734315, 2.9000000000000004}, 0.}","{{2.828636880641518, 3.}, 0.}","{{2.934257732129577, 3.1000000000000014}, 0.}","{{3.0399036762358906, 3.200000000000001}, 0.}","{{3.144981988385198, 3.3000000000000007}, 0.}","{{3.249739332153086, 3.4000000000000004}, 0.}","{{3.3542385466200115, 3.5}, 0.}","{{3.458352726192914, 3.6000000000000014}, 0.}","{{3.562257576084502, 3.700000000000001}, 0.}","{{3.666155142462694, 3.8000000000000007}, 0.}","{{3.7695389718377257, 3.9000000000000004}, 0.}","{{3.8729077273888413, 4.}, 0.}","{{3.976228149120378, 4.100000000000001}, 0.}","{{4.079186881338137, 4.200000000000001}, 0.}","{{4.182004335649037, 4.300000000000001}, 0.}","{{4.284700709302146, 4.4}, 0.}","{{4.387340805238328, 4.5}, 0.}","{{4.489846473820237, 4.600000000000001}, 0.}","{{4.592276524001849, 4.700000000000001}, 0.}","{{4.694597115146219, 4.800000000000001}, 0.}","{{4.796707485175867, 4.9}, 0.}","{{4.898742924171301, 5.}, 0.}","{{5.000819592375329, 5.100000000000001}, 0.}","{{5.102776297140451, 5.200000000000001}, 0.}","{{5.204512444326401, 5.300000000000001}, 0.}","{{5.30639349823625, 5.4}, 0.}","{{5.408010192009334, 5.5}, 0.}","{{5.509729281614763, 5.600000000000001}, 0.}","{{5.611308742791518, 5.700000000000001}, 0.}","{{5.712890294780385, 5.800000000000001}, 0.}","{{5.814380195002801, 5.9}, 0.}","{{5.915903981671128, 6.}, 0.}","{{6.017213592751921, 6.100000000000001}, 0.}","{{6.118667994410665, 6.199999999999999}, 0.}","{{6.219929787135551, 6.300000000000001}, 0.}","{{6.321196893903028, 6.400000000000002}, 0.}","{{6.4225102345287555, 6.5}, 0.}","{{6.5236407400248995, 6.600000000000001}, 0.}","{{6.624764326906963, 6.699999999999999}, 0.}","{{6.7259803717462505, 6.800000000000001}, 0.}","{{6.827027920495046, 6.900000000000002}, 0.}","{{6.92800715454303, 7.}, 0.}","{{7.029066419728767, 7.100000000000001}, 0.}","{{7.130123563150355, 7.199999999999999}, 0.}","{{7.231084746507513, 7.300000000000001}, 0.}","{{7.332015356399871, 7.400000000000002}, 0.}","{{7.432924608752951, 7.5}, 0.}","{{7.5338311255444195, 7.600000000000001}, 0.}","{{7.6347753012406345, 7.699999999999999}, 0.}","{{7.735613644646416, 7.800000000000001}, 0.}","{{7.836482779676945, 7.900000000000002}, 0.}","{{7.937270902866178, 8.}, 0.}","{{8.038003643886587, 8.100000000000001}, 0.}","{{8.138754170104837, 8.2}, 0.}","{{8.239529173357933, 8.3}, 0.}","{{8.340273880908997, 8.400000000000002}, 0.}","{{8.440981708179175, 8.5}, 0.}","{{8.541708185929378, 8.600000000000001}, 0.}","{{8.642410373860049, 8.7}, 0.}","{{8.743084787742717, 8.8}, 0.}","{{8.843731290249496, 8.900000000000002}, 0.}","{{8.94436454785205, 9.}, 0.}","{{9.044985781803328, 9.100000000000001}, 0.}","{{9.145577726929243, 9.200000000000003}, 0.}","{{9.246164726307756, 9.3}, 0.}","{{9.346729292442225, 9.400000000000002}, 0.}","{{9.447289000809278, 9.5}, 0.}","{{9.547871878487417, 9.600000000000001}, 0.}","{{9.648400944317087, 9.700000000000003}, 0.}","{{9.748931826210393, 9.8}, 0.}","{{9.84946594195583, 9.900000000000002}, 0.}","{{9.949995996085567, 10.}, 0.}"
"{{-9.937206914618393, -10.}, 0.5}","{{-9.836568294865458, -9.9}, 0.5}","{{-9.735879580853624, -9.8}, 0.5}","{{-9.635217282189942, -9.7}, 0.5}","{{-9.53452457933442, -9.6}, 0.5}","{{-9.433810132538929, -9.5}, 0.5}","{{-9.333100126825006, -9.4}, 0.5}","{{-9.232346231180552, -9.3}, 0.5}","{{-9.131569391001122, -9.2}, 0.5}","{{-9.030823131868186, -9.1}, 0.5}","{{-8.930080144826729, -9.}, 0.5}","{{-8.829344089282355, -8.9}, 0.5}","{{-8.728547457823012, -8.8}, 0.5}","{{-8.627698808785473, -8.7}, 0.5}","{{-8.526828089690596, -8.6}, 0.5}","{{-8.425885738202798, -8.5}, 0.5}","{{-8.324986587279403, -8.4}, 0.5}","{{-8.22410914261907, -8.3}, 0.5}","{{-8.1231823558301, -8.2}, 0.5}","{{-8.022182384350861, -8.1}, 0.5}","{{-7.9211681566709045, -8.}, 0.5}","{{-7.8201789154912715, -7.9}, 0.5}","{{-7.719184247558257, -7.8}, 0.5}","{{-7.6181552513625075, -7.699999999999999}, 0.5}","{{-7.516990647030775, -7.6}, 0.5}","{{-7.415882059190501, -7.5}, 0.5}","{{-7.31474332365513, -7.4}, 0.5}","{{-7.213486221297613, -7.3}, 0.5}","{{-7.112231562751731, -7.199999999999999}, 0.5}","{{-7.0110064861614205, -7.1}, 0.5}","{{-6.909637983382686, -7.}, 0.5}","{{-6.808348880700423, -6.9}, 0.5}","{{-6.706948987654943, -6.8}, 0.5}","{{-6.6054515429285106, -6.699999999999999}, 0.5}","{{-6.504048445754049, -6.6}, 0.5}","{{-6.40243407370294, -6.5}, 0.5}","{{-6.300975659355482, -6.4}, 0.5}","{{-6.19924917133385, -6.3}, 0.5}","{{-6.097649914461364, -6.199999999999999}, 0.5}","{{-5.995872404041136, -6.1}, 0.5}","{{-5.894090562976724, -6.}, 0.5}","{{-5.792288364664035, -5.8999999999999995}, 0.5}","{{-5.690235970963772, -5.8}, 0.5}","{{-5.58826024042222, -5.7}, 0.5}","{{-5.48623630928768, -5.6}, 0.5}","{{-5.384071408184087, -5.5}, 0.5}","{{-5.281747349908533, -5.3999999999999995}, 0.5}","{{-5.179371264351619, -5.3}, 0.5}","{{-5.076941186977904, -5.199999999999999}, 0.5}","{{-4.974407692434826, -5.1}, 0.5}","{{-4.871777531868664, -5.}, 0.5}","{{-4.769008777541791, -4.8999999999999995}, 0.5}","{{-4.66614606004113, -4.8}, 0.5}","{{-4.563221083038099, -4.699999999999999}, 0.5}","{{-4.460119042358994, -4.6}, 0.5}","{{-4.356750105873575, -4.5}, 0.5}","{{-4.253302752047653, -4.3999999999999995}, 0.5}","{{-4.149680216836141, -4.3}, 0.5}","{{-4.04583093052917, -4.199999999999999}, 0.5}","{{-3.941636715331506, -4.1}, 0.5}","{{-3.837476611302327, -4.}, 0.5}","{{-3.7330019808552564, -3.8999999999999995}, 0.5}","{{-3.628189597472314, -3.8}, 0.5}","{{-3.5229968374874607, -3.6999999999999993}, 0.5}","{{-3.417639612975452, -3.5999999999999996}, 0.5}","{{-3.3118841956975706, -3.5}, 0.5}","{{-3.205782319601455, -3.3999999999999995}, 0.5}","{{-3.099133109501016, -3.3}, 0.5}","{{-2.9920395967134303, -3.1999999999999993}, 0.5}","{{-2.884161057069323, -3.0999999999999996}, 0.5}","{{-2.7760587793273013, -3.}, 0.5}","{{-2.6670298278335256, -2.8999999999999995}, 0.5}","{{-2.55701473815342, -2.8}, 0.5}","{{-2.446161643935648, -2.6999999999999993}, 0.5}","{{-2.334566916082649, -2.5999999999999996}, 0.5}","{{-2.2213906362160434, -2.5}, 0.5}","{{-2.106553044740388, -2.3999999999999995}, 0.5}","{{-1.989813041099193, -2.3}, 0.5}","{{-1.8712842352950996, -2.1999999999999993}, 0.5}","{{-1.7496257502318149, -2.0999999999999996}, 0.5}","{{-1.6245088700335086, -2.}, 0.5}","{{-1.4945964385740838, -1.9000000000000004}, 0.5}","{{-1.358258104253189, -1.799999999999999}, 0.5}","{{-1.212398465462758, -1.6999999999999993}, 0.5}","{{-1.053093620466661, -1.5999999999999996}, 0.5}","{{-0.868895708832834, -1.5}, 0.5}","{{-0.6322246677574742, -1.4000000000000004}, 0.5}","{{-0.07083913880425707, -1.299999999999999}, 0.5}","{{-0.0016496583990695953, -1.1999999999999993}, 0.5}","{{-0.0016062845572528328, -1.0999999999999996}, 0.5}","{{-0.0015707963267948964, -1.}, 0.5}","{{-0.0015388011913738454, -0.9000000000000004}, 0.5}","{{-0.0015084941926524324, -0.7999999999999989}, 0.5}","{{-0.0014788089147692968, -0.6999999999999993}, 0.5}","{{-0.0014489212679442089, -0.5999999999999996}, 0.5}","{{-0.001418017830742186, -0.5}, 0.5}","{{-0.0013850919240678044, -0.3999999999999986}, 0.5}","{{-0.001348606002376908, -0.29999999999999893}, 0.5}","{{-0.0013056153512621053, -0.1999999999999993}, 0.5}","{{-0.001248184903253301, -0.09999999999999964}, 0.5}","{{0., 0.}, 0.5}","{{0.001248184903253302, 0.10000000000000142}, 0.5}","{{0.0013056153512621062, 0.20000000000000107}, 0.5}","{{0.0013486060023769086, 0.3000000000000007}, 0.5}","{{0.001385091924067805, 0.40000000000000036}, 0.5}","{{0.001418017830742186, 0.5}, 0.5}","{{0.0014489212679442093, 0.6000000000000014}, 0.5}","{{0.0014788089147692973, 0.7000000000000011}, 0.5}","{{0.001508494192652433, 0.8000000000000007}, 0.5}","{{0.0015388011913738454, 0.9000000000000004}, 0.5}","{{0.0015707963267948964, 1.}, 0.5}","{{0.0016062845572528334, 1.1000000000000014}, 0.5}","{{0.0016496583990695962, 1.200000000000001}, 0.5}","{{0.07083913880424447, 1.3000000000000007}, 0.5}","{{0.6322246677574742, 1.4000000000000004}, 0.5}","{{0.868895708832834, 1.5}, 0.5}","{{1.0530933930306883, 1.6000000000000014}, 0.5}","{{1.2123983519155301, 1.700000000000001}, 0.5}","{{1.358256812592587, 1.8000000000000007}, 0.5}","{{1.4945964385740838, 1.9000000000000004}, 0.5}","{{1.6245088700335086, 2.}, 0.5}","{{1.749621903087508, 2.1000000000000014}, 0.5}","{{1.8712807388630266, 2.200000000000001}, 0.5}","{{1.9898151834253868, 2.3000000000000007}, 0.5}","{{2.1065536962682985, 2.4000000000000004}, 0.5}","{{2.2213906362160434, 2.5}, 0.5}","{{2.334566644097616, 2.6000000000000014}, 0.5}","{{2.446163720646163, 2.700000000000001}, 0.5}","{{2.557010869046141, 2.8000000000000007}, 0.5}","{{2.6670350925222923, 2.9000000000000004}, 0.5}","{{2.7760587793273013, 3.}, 0.5}","{{2.8841601771564345, 3.1000000000000014}, 0.5}","{{2.9920438063809125, 3.200000000000001}, 0.5}","{{3.0991341308919327, 3.3000000000000007}, 0.5}","{{3.2057759541812594, 3.4000000000000004}, 0.5}","{{3.3118841956975706, 3.5}, 0.5}","{{3.417638197485262, 3.6000000000000014}, 0.5}","{{3.5229967805530618, 3.700000000000001}, 0.5}","{{3.6281851865413457, 3.8000000000000007}, 0.5}","{{3.733001456567934, 3.9000000000000004}, 0.5}","{{3.837476611302327, 4.}, 0.5}","{{3.9416349036578198, 4.100000000000001}, 0.5}","{{4.045831949401257, 4.200000000000001}, 0.5}","{{4.149678416736979, 4.300000000000001}, 0.5}","{{4.253299660863041, 4.4}, 0.5}","{{4.356750105873575, 4.5}, 0.5}","{{4.460109980390885, 4.600000000000001}, 0.5}","{{4.563229987733547, 4.700000000000001}, 0.5}","{{4.666136835746874, 4.800000000000001}, 0.5}","{{4.769011059927468, 4.9}, 0.5}","{{4.871777531868664, 5.}, 0.5}","{{4.974396573236249, 5.100000000000001}, 0.5}","{{5.076946381170044, 5.200000000000001}, 0.5}","{{5.179381349963129, 5.300000000000001}, 0.5}","{{5.281745725869223, 5.4}, 0.5}","{{5.384071408184087, 5.5}, 0.5}","{{5.486257315250386, 5.600000000000001}, 0.5}","{{5.58824787466288, 5.700000000000001}, 0.5}","{{5.690245986736002, 5.800000000000001}, 0.5}","{{5.792273076183345, 5.9}, 0.5}","{{5.894090562976724, 6.}, 0.5}","{{5.99588227512336, 6.100000000000001}, 0.5}","{{6.097649914461364, 6.199999999999999}, 0.5}","{{6.199257648516892, 6.300000000000001}, 0.5}","{{6.300982699560872, 6.400000000000002}, 0.5}","{{6.40243407370294, 6.5}, 0.5}","{{6.504065746304574, 6.600000000000001}, 0.5}","{{6.6054515429285106, 6.699999999999999}, 0.5}","{{6.706948746183972, 6.800000000000001}, 0.5}","{{6.808333087902199, 6.900000000000002}, 0.5}","{{6.909637983382686, 7.}, 0.5}","{{7.011006709513035, 7.100000000000001}, 0.5}","{{7.112231562751731, 7.199999999999999}, 0.5}","{{7.213508960144169, 7.300000000000001}, 0.5}","{{7.314731101686557, 7.400000000000002}, 0.5}","{{7.415882059190501, 7.5}, 0.5}","{{7.516970416438298, 7.600000000000001}, 0.5}","{{7.6181552513625075, 7.699999999999999}, 0.5}","{{7.719218016302633, 7.800000000000001}, 0.5}","{{7.820168947126625, 7.900000000000002}, 0.5}","{{7.9211681566709045, 8.}, 0.5}","{{8.022188260747967, 8.100000000000001}, 0.5}","{{8.1231823558301, 8.2}, 0.5}","{{8.22410914261907, 8.3}, 0.5}","{{8.324986802167107, 8.400000000000002}, 0.5}","{{8.425885738202798, 8.5}, 0.5}","{{8.526862164665568, 8.600000000000001}, 0.5}","{{8.627698808785473, 8.7}, 0.5}","{{8.728547457823012, 8.8}, 0.5}","{{8.829337370252023, 8.900000000000002}, 0.5}","{{8.930080144826729, 9.}, 0.5}","{{9.030836098695458, 9.100000000000001}, 0.5}","{{9.131577182676905, 9.200000000000003}, 0.5}","{{9.232346231180552, 9.3}, 0.5}","{{9.333081941618254, 9.400000000000002}, 0.5}","{{9.433810132538929, 9.5}, 0.5}","{{9.534545553879957, 9.600000000000001}, 0.5}","{{9.63521807906731, 9.700000000000003}, 0.5}","{{9.735879580853624, 9.8}, 0.5}","{{9.836561204668769, 9.900000000000002}, 0.5}","{{9.937206914618393, 10.}, 0.5}"
